chrom_start_end	H3K4me3	H3K4me1	H3K36me3	H3K9me3	H3K27me3
chr10_101294800_101295200	1.00462293155	0.485702830954	0.00154705727682	0.0150905087805	1.01338650536
chr7_116095600_116096200	-0.00544729512156	0.0320981425278	0.0155391021461	0.00336541851909	0.976595058831
chr16_75052800_75053600	0.01277645046	0.995714944108	-0.00606891549265	0.0195437948587	0.0291565559132
chr18_11733400_11738000	0.00621645296282	-0.0117870465614	-0.0261502026392	0.0234320228805	0.0254260790811
chr6_32834400_32836000	1.02205770908	1.01679783058	0.0208216755827	-0.000542950088725	0.00974051324005
chr5_150827400_150828000	1.0336482038	1.01136383437	-0.0132754933238	-0.0173332311818	-0.00272128826835
chr14_78046800_78047000	0.0179332414762	0.996859014138	-0.006758941734	0.0307075950545	0.0470453787498
chr8_54913800_54914200	-0.0235340067028	-0.00093942393989	0.982312024601	-0.00466598175371	0.0178596395894
chr3_57113800_57196400	-0.0254448695132	0.0104054961912	0.0179119156205	-0.0123164229115	0.493749954235
chr19_33752400_33754800	0.000528995193854	-0.00418812601408	0.0489520482838	-0.00710960044805	0.497499670314
chr6_126123400_126124200	1.00737489543	0.998745408844	0.999055232118	-0.0154207923431	-0.0204505670134
chr20_46064600_46067000	0.0135132820811	1.0231780599	0.00147404314183	-0.00744743426745	-0.0153840213543
chr7_32537200_32540400	-0.0054770491543	-0.00264034042094	0.485558607823	0.00175972783405	-0.0191700315721
chr8_82595400_82596200	1.01242523553	0.995563956835	0.988643367312	0.0117144477023	0.000812344675248
chr12_102188800_102190200	-0.00385536922973	0.978187305424	1.02202030805	0.0150112833625	-0.0169504461536
chr1_21377400_21377600	-0.038358912845	0.988931123934	0.980746059409	-0.0216431755511	-0.00594695628693
chr1_52591600_52591800	-0.0437745824027	1.01336239278	-0.00134243900091	-0.0194371804809	0.026496629457
chrX_101276600_101277200	0.00171619707296	-0.00182007031047	-0.0251347909573	0.524057227904	0.0173394442696
chr3_170069200_170069600	0.00306383129383	0.986109445877	0.00592060058228	-0.00205455189198	-0.0181275993035
chr1_159857000_159859200	-0.0158454712443	0.97928258915	0.0134090586071	0.00124813591417	0.0142069963626
chr3_186359800_186360200	-0.054112574709	0.991886674626	0.0351578512108	0.0240920544532	0.0432686088181
chr12_125891800_125892000	0.0141506973469	0.0328916599236	0.00373745030194	-0.0101039048842	0.52391689323
chr9_140302200_140302400	0.00316199477553	0.987449443157	0.00962294130035	-0.0118115922318	-0.00716633628659
chr3_127606400_127607400	0.011538119506	-0.00696017646774	-0.0123423538165	0.49371321315	0.0285541562918
chr2_178124800_178125000	0.991815246292	0.490094784	0.0188833895308	-0.019897267912	0.0355134457888
chr9_134542200_134542800	0.97989689459	1.01070492396	0.991507484843	0.0232495457802	-0.0111898339114
chrX_15868200_15868400	0.996863467079	0.539718466045	-0.00238791983896	0.00941238182106	0.0203623365312
chr15_38985000_38987200	-0.0180396853693	0.01265528209	0.463977595214	0.0401963956839	0.014758198667
chr4_110011400_110036400	-0.00185427255545	-0.0083739147176	-0.0322383547719	0.0126174660432	0.00314791028828
chr10_81586000_81588800	0.990869138075	0.519954718394	0.0192500175551	0.002241230774	0.010205343407
chr3_122141600_122143800	0.00600395173781	0.0170891714274	0.503457084643	0.0280070353977	0.014175426493
chr1_220376800_220377400	-0.0158122954732	-0.00871015854521	0.983500647426	-0.0278325551662	-0.00114471412942
chr9_108263400_108265600	0.972299869301	0.494219039785	-0.00597290029499	0.00120707296614	0.0111882363871
chr11_67323400_67324400	-0.0169767742734	-0.00278824792644	-0.0183126749488	0.0217593688808	0.522206380245
chr12_26860200_26861000	-0.00935473961298	-0.0171367888992	0.482612079718	0.021566988623	-0.00968454627463
chr1_226884200_226884800	0.00411009596785	1.01237799555	0.985282495391	-0.0132539135636	-0.00649867474803
chr12_78210600_78235400	0.0258111575733	0.0279356107529	-0.00504558567297	-0.0076793870497	-0.0296103233933
chr15_44356000_44371400	0.0237721073291	-0.0238749856338	0.0129352804202	-0.017104761291	-0.0740186358301
chr2_139302600_139303000	0.50545291023	0.0285852373016	0.994940351401	1.01453993618	-0.0104208294288
chr9_117215600_117221200	-0.0182253195158	0.0335962929947	-0.0141732364526	0.0186669335444	-0.00821273143732
chr9_113694200_113695000	-0.0300616847425	-0.0164500976099	-0.0239130048577	0.483364283931	-0.0397807424952
chr11_117887600_117892800	-0.012417410752	-0.00407589738958	-0.0143733700255	0.519168362061	-0.00343812674779
chr5_50677000_50679600	0.00701895357479	-0.00908494824523	0.0101369245486	-0.0350201931052	0.480965280297
chr4_146080400_146086600	0.0385277410773	-0.00898320050194	0.487899118643	-0.0236766560099	0.016703339327
chr3_4870600_4871000	0.99723012809	1.0128123519	-0.02073226279	0.00119018231258	-0.00338723291979
chr5_46341000_46341200	0.46463830643	0.0324695437823	1.00898961201	0.950613489803	-0.0124610025057
chr11_132278000_132279200	0.0201485082356	0.996591359946	0.0183615815874	-0.0278999421761	0.00313291140772
chr2_136526200_136540600	0.0193396499755	0.0222872419937	0.991119519384	-0.031095581113	-0.00850131741651
chr6_47412400_47413800	0.00624490712018	0.000731892106371	0.0188116413764	0.537639516275	-0.0156344987982
chr22_30099800_30113000	0.010711124123	-0.0443971895183	-0.0220510740452	-0.0142338263549	0.00795351748048
chr12_120137400_120138200	-0.0238317585462	-0.0208651786186	1.00695682661	-0.0565729423889	0.0237841870565
chr2_25153000_25154400	-0.0133605279398	0.982737790424	-0.0131915376271	-0.0190909499818	0.0151092077028
chr20_31988600_31988800	1.00511975669	1.00646516092	0.000561719861211	0.00286055512152	-0.00846658092582
chr3_107241600_107244800	1.02771921232	0.483000403727	0.0188008116381	-0.0236466916459	-0.0350809542973
chr10_126678600_126679600	0.0297708646615	0.0175293956333	0.498442093772	-0.010560298271	0.0255544712346
chr2_2757200_2759800	-0.00935678967885	0.00843360697928	-0.00755639300455	0.470120704974	-0.00468278016052
chr2_27832200_27833800	0.00575902771048	-0.0277734759915	0.51322205967	-0.0236758024099	0.0135734116905
chr6_134497400_134497600	0.0186169606202	1.00879687397	0.00640400625085	0.0104604030875	0.988527530582
chr8_77522000_77523400	0.00246467580612	-0.0143057557925	0.477809448496	-0.0200541150013	-0.00797434513252
chr12_38450800_38476400	0.000920258055423	-0.0249334693456	-0.0354067377149	-0.025598756628	-0.0245981141495
chr1_108461400_108462600	-0.00820889697095	-0.024209246091	0.0274688122544	0.0278482899013	0.0476894142477
chr1_201485200_201504000	-0.00496584560279	0.0109036446932	0.00677516582013	0.00624483266054	-0.017384614093
chr7_35843600_35844400	1.01618743135	1.00467164947	-0.01444654967	0.0230144178626	0.0132583523761
chr9_71256200_71258200	0.00758409468677	1.01240972111	-0.0529903585214	0.0200443534325	0.026260467298
chr3_88122600_88125000	-0.00989507977945	-0.0352247656114	0.479752752702	0.00189744188696	0.00283594781141
chr2_198797800_198808800	0.025864558042	0.0264923933179	-0.00453417276275	-0.0302094658155	0.488959992278
chr12_108749400_108750800	-0.0147424433002	-0.0186289100022	-0.00302430206454	0.0158723534769	-0.00782414478918
chr15_42872600_42873200	-0.00475330413314	-0.00686261500879	0.504809527149	0.0136689202948	0.0253721592757
chr2_25201200_25213400	0.0204439028352	0.0213780137723	0.0277874644054	-0.00302973124761	0.0037141104544
chr1_226906400_226907800	-0.0173200466197	0.0120066143303	0.975896205522	0.0285346537084	0.00374396579531
chr3_195703000_195708800	0.034036138293	0.00248597852588	0.484711250309	0.0258780338953	-0.00184655182596
chr5_31638600_31639000	0.978328477235	1.01656879373	-0.0360110317287	0.00448174828893	-0.0282727038374
chr7_151306600_151307200	-0.0114534776177	1.00774058631	-0.006700756693	-0.00646949244599	-0.0220750314836
chr1_236429400_236430200	-0.00924798770408	0.00513100458897	0.504981193802	-0.0285367180096	0.0027319487849
chr10_98227800_98238800	0.0574402177347	0.00539342003811	-9.6118787294e-05	-0.0323387922689	-0.00776373209266
chr3_100068400_100069600	0.513963628026	-0.00755688384603	0.998844734039	0.989322628091	-0.00643380416616
chr13_39722800_39723000	0.996970973992	0.503945008693	-0.0103263444751	0.0148815843765	0.014382940849
chr5_169160800_169161400	0.501158994	-0.0197578300815	0.995383909221	1.0049711556	0.00620992303757
chr10_114154800_114156600	-0.016654888787	-0.0197986072881	0.999600758829	-0.0250578505173	-0.0132877643477
chr10_13630200_13641800	0.000517021424861	0.0117340730446	0.49556899818	0.0135638247952	0.0117913353832
chr12_104319800_104320000	0.976742324153	0.513277971197	-0.0187357310355	-0.0247089969197	0.0170904808819
chr6_109775200_109776000	1.00403491135	1.01015151334	-0.029342991577	0.00203939644242	-0.0208407921782
chr15_65827400_65842600	0.0102891930092	0.036623909583	0.450218780705	0.0104008096923	0.0075778426622
chr15_44083400_44083800	0.00753709104188	1.01663872364	-0.0320110645637	-0.02178241527	-0.00692359233949
chr6_44045000_44045400	0.0280913965699	1.03266741135	-0.00758936138472	0.0131552858095	-0.0105089856336
chr16_10838600_10839400	0.0138571890549	1.03074006605	-0.00366472810363	0.014514816735	-0.0347978590647
chr7_77496800_77499400	-0.0257139672061	0.0107051104975	-0.015826441656	0.516539834353	0.0106309946749
chr5_106876000_106877000	-0.0025394017861	-0.00201759293692	0.50079280419	-0.0190992037567	-0.0256275873347
chr12_46865000_46865600	0.983138800738	0.501534050037	-0.0121847083713	0.0125085521535	-0.0269231489604
chr4_39632200_39632600	-0.0182395795059	0.989543007831	-0.0134100971273	-0.00287195533503	0.0173286733072
chr8_27225000_27227600	-0.0216956209249	0.995027180712	1.01403699108	-0.0296511347601	0.00822234124233
chr15_63717400_63722000	-0.0160789540202	0.00444762894541	-0.00613521183095	0.510606044619	0.0188833332404
chr19_50364800_50366800	0.00965979291327	-0.0164864987642	0.513478257579	-0.0044859150875	0.0188622713087
chr9_129761600_129762800	0.996732368154	1.02454716142	-0.0329843091229	0.00282775746452	-0.0157361315904
chr19_58314600_58316000	1.01774925679	0.972744720792	0.0289247368911	0.00691280297493	0.0298717644987
chr16_16125400_16126600	0.0100220412039	0.00263643763492	0.981296354504	0.00969951182688	-0.0199386901156
chr10_103454600_103454800	0.973476714513	0.959572649358	-0.0237637645064	-0.000227732397224	-0.0267677554113
chr9_99074800_99076600	-0.0220128802445	-0.000317087350098	0.0111383997148	0.484753750106	-0.00166713468985
chr15_56499200_56499400	1.00360010732	1.01941268503	0.0399853072202	-0.0327464373936	-0.0176629178338
chr16_85341800_85343600	-0.0102288205475	1.00520299859	-0.0276871135029	0.00720682975501	-0.00888465979533
chr6_29618400_29623200	0.00614760242257	0.0213611186012	0.478606830726	-0.0180999875685	0.0281763165791
chrX_2376800_2387600	-0.0159109981375	0.00121561792581	-0.0201282662066	0.00783544516662	-0.00733722907857
chr7_23288600_23292800	-0.0180092351251	0.0206262118922	-0.00230991270844	0.477158635473	0.0320421072496
chr19_37819600_37819800	0.0134625555653	0.00895617003955	0.954610296381	0.0103569380834	0.00062906358447
chr17_40203600_40203800	-0.0155765859572	-0.000303237789045	-0.00490149030645	-0.000419140133252	0.986703606573
chrX_71677000_71702800	0.0149680491723	-0.0314248166526	0.496495776354	-0.0164128244404	-0.00593765816349
chr12_58732200_58765000	-0.0459697937514	0.0307911339805	-0.00569542284394	-0.00346893992949	-0.00244385720715
chr6_41670400_41673400	1.02115140472	1.00426994667	0.986842296933	0.00655743065221	0.0465907660245
chr12_66531400_66537000	0.460337141029	-0.0144671264906	0.968268362897	1.00473781158	0.00388577376041
chr10_71994200_72005800	0.0022724793202	0.0156053198358	-0.00666745289046	-0.0249065613185	0.00195456006688
chr20_30256000_30257600	0.00799562497418	-0.0103899431262	0.5116386091	-0.02665853354	0.00565160076585
chr7_73060400_73062400	-0.026197300415	-0.00466962824758	0.024446767239	0.0235970126214	1.02224158962
chr5_81756800_81967400	-0.0254487238573	0.0193743548717	0.0208949194335	-0.0220459328488	-0.00623956323258
chr16_4815800_4816600	0.995962670019	0.995815164396	0.00725474017079	0.0102791757668	-0.0199395385833
chr1_51699400_51699800	0.0165390859932	0.995682853573	-0.0170502043762	0.0260606251128	-0.037525394914
chr17_73512400_73513400	0.958936533331	0.50193932497	0.0211721620718	0.023266167205	-0.0338407086117
chr19_16947000_16947800	0.0190296435748	1.01764215169	1.02752449151	-0.0172100981362	0.0211770160383
chr18_47804200_47805000	-0.0164851693711	1.02248298296	1.00691793669	-0.0278728905393	0.00361221365464
chr9_7128000_7134000	-0.0150477432529	-0.0117207938141	1.02509950065	-0.00412426916191	-0.0221930786938
chr1_181074800_181075400	1.01287561205	0.996210298261	0.0120896871511	0.00452187786981	-0.0221656190138
chr2_9616200_9616400	0.977580261041	0.971893531208	1.00493670875	0.0107945338873	0.0107023439315
chr1_118876200_118876400	0.00896721521375	0.997935581938	0.00868840602636	0.0204108021387	0.00832362270404
chr17_8540400_8559400	0.00416586516135	-0.0114470642505	0.00163419163036	-0.00636020976154	0.484396199246
chr1_151803400_151803600	0.0200812779587	0.991426813948	-0.00791483042966	-0.0037763787884	0.0233249956252
chr6_84671800_84673200	0.503799458018	-0.0181877591179	0.997420646265	1.00134907173	0.031429627923
chr8_6278200_6280200	0.0270178283927	0.0041899452071	1.01525021376	-0.00572024312599	0.000724917847096
chr9_37819600_37820800	-0.0136406093742	0.96007212033	1.01724650341	0.0399312834406	-0.0074507151074
chr1_244893600_244894200	1.00408766628	0.535103579448	0.00210081762126	-0.0118390392392	-0.0113514002767
chr9_138981600_138982000	0.00672916989632	-0.000757925900442	0.502411785306	-0.0183248799909	-0.035558481484
chr12_25014600_25016400	0.00639681857273	1.02066606916	0.00277974783497	-0.01342704626	0.000927133877472
chr10_103330000_103330400	0.980255079415	0.494378221794	-0.0195866797234	0.00258541642995	0.0136544667877
chr4_116703600_116772000	-0.00541799522356	-0.0268164065905	0.0208034484233	0.0126518314749	-0.0121058564004
chr10_75522600_75523000	1.02601077388	1.03414994062	0.994912511894	0.000750058147216	0.0099291773381
chr1_40804200_40804600	-0.00658339222766	0.985138121479	0.0258072928832	-0.00598773941579	-0.012381109113
chr14_22594800_22605800	-0.00423375804028	-0.0433452867705	-0.0115445481711	-0.0238866699606	0.00363987111177
chr9_93974200_93974400	-0.0103086013904	1.00379654163	0.0108475753087	-0.0147486720361	-0.013752752819
chr11_85961200_85964200	0.99568263176	0.959221438163	1.0075501877	-0.0291931653716	0.0165957392391
chr22_32164400_32165400	0.0206070914099	0.965870536144	1.01756264607	-0.00481565779879	0.0206447442554
chr17_37063600_37065000	-0.0022935555944	1.01541590735	0.986591294368	-0.00640045962212	0.0199489660601
chr19_49187400_49196600	-0.00817999421155	-0.016078432988	-0.0107119392246	0.01391100795	-0.0323170817581
chr11_28130400_28131600	1.02179689269	0.973674928623	-0.0222600807326	0.00380413448815	-0.0398573155088
chr6_2253600_2254200	-0.0226914623143	0.0101715621158	0.966754353777	-0.0117969276744	-0.0110655811904
chr8_65208400_65209600	0.017951909102	1.00940103897	-0.0183224630742	0.0137220451671	-0.0269137107381
chr16_72371000_72400200	0.0325820652813	0.00257582862814	-0.00379936202656	0.00976786358405	0.0110592409276
chr7_98928600_98929600	0.0321183501317	0.00467345748196	0.47684470312	0.00709311152693	0.00363391144398
chr11_85341400_85341600	1.02239554706	0.506351681595	0.0111219465814	0.0361047000465	0.0161732526104
chr2_8596000_8596600	0.0340639503831	0.957954852509	0.00456768180373	-0.0129598775205	-0.00660909995193
chr9_88746200_88748000	0.0177848192291	0.00556333288402	0.00280288540227	0.491318089516	-0.00177333703606
chr8_104039800_104061200	-0.0226741638861	0.00570903632515	0.493252656348	-0.0150030752404	-0.0153357000608
chr3_142764800_142766800	0.00884164151906	-0.00816067689405	0.480660063012	0.0117745546802	0.00158938347542
chr4_41884600_41884800	0.0191867031508	0.00386823605764	0.0134307241999	0.0248092990569	0.971224773777
chr7_26931800_26947000	0.0531643538809	0.00790666387338	0.0129196860621	0.0278121177557	-0.0148624958013
chr2_88583400_88584400	0.0118295263588	-0.0235140424486	0.0117873789238	0.00990410058923	1.0095443561
chrX_96656200_96657000	0.975755962234	0.98964308214	-0.0117137554607	0.00800116493009	-0.0140717169476
chr8_55373800_55379200	0.0123830860289	-0.00274333297829	0.0251834744591	-0.00953266748387	0.515871152711
chr12_6722400_6722800	0.997868284273	0.995922441321	0.0248900515554	0.0206897848747	0.00652164238284
chr19_41283200_41285000	1.02576398276	0.511256094597	0.0149177877664	-0.0160765431076	-0.0185023435521
chr15_39718800_39720000	0.960342322713	1.01404275771	-0.0180768194542	0.0177563336683	0.0208269125396
chr8_82208000_82208800	-0.0100391248373	-0.00732906633274	0.526186236296	0.0065919522281	0.0282671925519
chr8_139952600_139953000	1.02607621378	0.450121675804	-0.0188730121646	0.0339128343285	0.0125782340969
chr7_86855200_86856600	0.00577602076203	1.01594278454	-0.0183614820539	-0.0327654525128	0.0109924458208
chr7_116603400_116603600	0.991120308998	0.996397584855	0.0528168831321	0.0218066516107	0.0127835153627
chr1_26249000_26249600	1.01617609694	1.00821301418	0.0388604282464	-0.000330568495558	1.0040605215
chr10_6096000_6097400	0.0462316500768	0.987421014196	0.0214581432021	-0.0167418796538	0.0443119919855
chr12_46362000_46362200	0.0277232329556	-0.0354971525631	0.486707251426	-0.00172538010401	0.0168455591903
chr1_101077600_101092200	0.0039208880046	-0.00464993778271	-0.0033281897113	-0.0178418722031	-0.00922928238474
chr19_40494600_40498400	-0.0325430473284	0.0208965703872	-0.00670990421952	0.037112023541	-0.0125988254771
chrX_96209400_96212800	0.000379609873635	0.00379487660878	-0.020404655146	0.523681658406	-0.0120917122177
chr1_52001000_52001200	-0.000699889956707	0.999503265089	-0.021706282731	-0.0126483040733	-0.00887748245322
chr3_112084000_112085400	-0.0151293297012	0.983655253659	1.02708337291	0.00268530342956	-0.0118195212756
chr3_97482600_97483200	1.05342748596	0.994164231096	0.0069147790048	0.0205271742405	-0.0105738394439
chr1_236988200_236989000	-0.0209451440977	0.0120848111262	0.498450102817	0.0176315056672	-0.00363633722836
chr7_77056000_77057400	-0.00338863029293	1.02905365223	0.0186403819356	-0.0293805799062	0.00816899663105
chr19_10214200_10214800	-0.0130505542237	0.980794779547	0.004561975171	-0.00610691394459	-0.0282580299128
chr4_81819200_81819400	0.478994404493	0.0215768125804	0.96854888728	1.02426898268	-0.0124006800213
chr11_83536000_83543600	-0.00270413249595	0.0251590373402	0.0109109022551	0.0319794297459	0.00296554148107
chr2_48607600_48609400	0.00800333931172	0.024049923625	0.514385541301	0.00546785062652	0.0238457138329
chr17_64539000_64539400	0.0227311792281	1.02850111234	-0.0240641131496	0.0130101690273	0.00541732959823
chr6_101459400_101836200	0.0127909483106	0.00506592366302	-0.00301021759174	0.0324282826515	0.00424888728447
chr1_108605400_108611600	0.00690997644821	-0.0241658783002	-0.0154322214584	0.0053317048291	0.517943207847
chr5_116097000_116097600	0.0119449513397	0.00948200125638	0.492649063016	0.0144015910604	0.0234518326434
chr8_121450800_121451600	-0.0115461904275	-0.0135535518485	0.985988587748	0.00245364161664	-0.00551669626374
chrX_24040000_24041200	-0.00390092216207	-0.0168939836787	0.511229160068	-0.0247670200398	0.0100983184376
chr20_4875200_4877200	0.00635256410818	0.992484974122	-0.0219358454901	0.0134080844162	0.00312465707895
chr7_99820800_99822800	0.0167051864625	1.01637059779	1.00979463581	-0.00524886484832	-0.0316687318142
chr1_226949200_226950200	0.0207640489245	0.0116970335819	0.477726878874	-0.0237086922609	0.0482471827024
chr1_19589000_19600000	-0.0218983357483	-0.00917752096342	0.0071288490083	-0.0566066247165	5.55025274698e-05
chr17_27346000_27346200	-0.00174599967386	0.998977527958	0.00594389641735	0.0355031950412	0.0174528773081
chr6_100052400_100053200	0.00504187554008	0.991271688972	-0.0348891528518	0.0061212188976	0.985343546408
chr9_94927400_94927600	0.0221636346194	0.997093256951	-0.00691122189916	0.00396661684787	0.0288821519506
chr13_100001400_100003800	-0.0409359873347	-0.00557414820381	0.488856074792	0.0153568426596	-0.00320246264347
chr2_42450200_42452200	-0.0122289872496	1.00662506811	-0.00538106706094	0.0136453742034	0.000802684847269
chr4_26858600_26860200	0.998283795254	0.513104139168	0.000491437775036	0.00642514145747	-0.00474577557386
chr9_87285200_87285400	0.0293168235819	1.01351088047	0.0494329703866	-0.00887682227216	0.977397955454
chr1_145455600_145456600	0.950910818419	0.987653881405	0.0291705070471	0.00966940150537	-0.00352032623385
chr2_20252200_20252400	0.988019026564	1.02288284881	-0.0189650982996	-0.00233408916713	-0.00623389672054
chr13_31074400_31077800	-0.0170649430425	0.00136976338408	0.511810051976	0.0175445517758	-0.00932647914796
chr15_91082800_91086400	0.00318844011526	-0.011483743262	1.03737652982	0.0187827083014	0.0100428642214
chr2_70063200_70065000	1.00145665454	1.02835922463	-0.00130561340096	-0.0256765366033	-0.0153519578424
chr2_2061400_2299000	-0.0153386498444	0.0244263500874	0.015147016528	0.0224778896427	0.000427602348475
chr3_123613600_123618400	-0.000540786327213	-0.0171083376829	0.0361735361354	-0.0239888632108	0.519862372366
chr19_28825800_28909200	0.00776289622356	-0.037275310137	-0.0189948980367	0.00587673405971	0.0166264237217
chrX_7002600_7002800	0.0269137556641	0.981124417379	-0.000117151202024	0.0357020840267	0.025689012144
chr13_24325200_24325600	0.0107556622876	0.966481154472	0.0253380752512	0.0146797690692	-0.0135714489747
chr11_68622400_68622600	0.0252795231499	0.013124115622	-0.0134769804803	0.0244029536798	1.01194098001
chr7_44240400_44242200	0.978897948272	0.49940945603	0.000913165438383	0.00843250472809	-0.00399236065527
chr6_158244600_158244800	0.980717418607	1.00473519008	0.0159396456631	0.031447899196	0.99157014349
chr1_7889800_7890200	0.0409907315574	1.02251877882	0.00457451783833	-0.00582098755101	0.00537680198027
chr3_93787200_93788200	-0.00934270149563	0.995961519803	1.03173172724	-0.00569973933891	-0.0344870063157
chr3_119190600_119192000	0.027044506562	0.00752583424708	1.01143165633	-0.000393360267407	-0.00167542113559
chr19_50292600_50297000	-0.011143318613	0.043880135819	0.501282489127	0.0187428061167	-0.014869299549
chr16_57440600_57441200	-0.00420265677007	0.946696233928	-0.0443915844693	0.0116073566401	0.0298455267683
chr11_482800_493800	-0.0146052520199	0.0237351434979	0.499376367552	-0.0269489811072	-0.0041118377613
chr1_57893200_58012400	0.0289979648242	-0.0283693379097	-0.0250391651431	-0.0356156679957	0.00820446989691
chr12_42844000_42844600	0.00764531526616	0.967629208822	1.0061117586	-0.0133145343257	-0.0388567760609
chr8_80237400_80330000	-0.00324102480743	-0.00827612243206	0.00236412130217	-0.00566381487526	0.00346434348426
chr4_99859800_99915600	-0.0357669160009	0.00552150507849	-0.0301067221163	0.027404231597	-0.0126820620674
chr10_11211600_11211800	0.997937671914	0.500464757072	0.014944532096	0.0345055467592	0.00907889481913
chr3_8557000_8558000	0.00519947452304	1.00608138541	-0.0145926243335	-0.0193879045558	0.00321747035896
chr5_157805200_157809800	-0.00450776059075	-0.0103761149557	0.00844912188908	0.00520656778247	0.0167111137346
chr11_72746000_72751400	0.0445858238609	0.046895521243	0.983381575665	0.00300055618911	-0.00598116850562
chr17_66769000_66770400	0.0108905689454	-0.0145977317911	0.486899148805	0.00215114780159	0.0046531037648
chr14_71120600_71121000	1.03933567623	1.0133313154	0.0295526436188	-0.00658372761913	0.00224547286639
chr11_13303200_13305400	0.0126540694421	1.0273719975	-0.00356150802508	-0.0352635259039	0.0172066208417
chr6_105092000_105092400	-0.0434268489213	0.990049042632	0.0355122673813	-0.00300294817456	0.0149230402382
chr5_73535200_73536600	0.0391691912053	0.0118399906454	0.481635935018	-0.0301316827656	-0.0226724684761
chr19_39886200_39887800	0.0422293841566	0.007683595828	0.487353266503	0.0222339217486	-0.0290891055588
chr5_37254400_37255200	-0.0137157581188	-0.0247490824846	0.0123643403831	0.499877543978	0.0204739857394
chr19_32350600_32353400	-0.0261884719185	-0.0322989378784	-0.0159832982306	0.510340460059	0.00793094538363
chr1_109839800_109840000	-0.00426922585978	0.00300486973167	-0.0319202153923	0.00850095948336	0.508232102651
chr16_67562200_67562600	0.993341942974	1.01255066385	-0.00774602284822	-0.0188917073341	0.024183556168
chr3_141745200_141748000	0.986067707166	0.449547405372	-0.020042901591	-0.0279782127629	0.00365912101589
chr9_117371600_117372000	1.00197283525	0.996830834153	-0.0100440791691	0.00778639141248	0.00316730434793
chr2_72372600_72375000	0.0316702508965	-0.0150123949803	-0.00126703683542	-0.0131624504912	0.996356846702
chr18_60604800_60605600	0.0236983364945	0.996791157396	0.0265707177219	0.0144178947057	0.00151106346606
chr10_65448200_65449600	0.0152887163667	0.0192168804794	0.484371060786	0.00887951494124	0.0176749001613
chr19_1791400_1811400	-0.0177361811864	0.0192152802394	0.00190534265759	0.0025503282889	0.0114296822894
chr13_114205000_114206600	-0.0192901346228	-0.0260021123494	0.973908659227	-0.0183175536204	0.0136438536299
chr4_185257800_185258800	-0.00675807157717	0.00116465942922	0.540687976945	-0.00903133358875	0.015947288836
chr19_6754200_6757200	0.00924843059239	0.0156785490248	0.528259706903	0.024676664409	-0.0160315513666
chr4_120611800_120612600	0.00714408609159	0.00896904813145	-0.0352167134526	0.464249288496	0.00828603956242
chr1_156977600_156988400	-0.00113088235063	-0.0203890418874	0.0143256529275	0.0174450077263	0.00603701524186
chr15_44241800_44243000	0.0301417954344	0.960285438204	-0.00667952218678	0.0229499487922	0.0164790634999
chr5_154445400_154445800	0.0283808191807	-0.00979429947666	0.475578484409	0.0103908352105	0.0207865478204
chr17_16050800_16063000	0.00816008161475	0.0124532832801	1.004382503	0.0322028288854	-0.0222997050402
chr10_107599400_107599600	0.00639831946979	-0.00800376751372	0.502928706726	0.0149179251413	-0.0282410333487
chr22_20773000_20783200	-0.0105507405654	0.00762352824274	0.0013405651694	0.0359696972411	0.484108892283
chr5_79277000_79277400	1.00335436097	0.993399404426	-0.00222003061509	-0.0129124590329	0.0386239600503
chr17_45331800_45332200	0.992737900605	1.0195775668	0.019027591157	-0.00598579882861	0.0221627530006
chr5_171501200_171510800	0.0263402938834	0.0324899569082	1.02566132811	-0.015189480585	0.00514630973688
chr6_1485600_1486000	1.01892741697	0.994769321638	0.0153867273424	0.00376128660102	-0.00313835286755
chr2_32306600_32314200	0.0178921902028	-0.00895210914312	0.508857416647	0.00184370797725	-0.0224304019102
chr5_132221400_132223600	-0.0113899969185	0.0130202791277	1.02080919018	-0.00384833464497	-0.00178487210634
chr11_123733800_123747200	-0.000258062440637	-0.00843679274066	-0.00972934442474	-0.0285237518517	0.00277117594192
chr1_112021000_112036400	0.0534222330759	-0.0185833525862	0.00174211057271	-0.00415842131461	0.0372499599696
chr14_97796600_97797200	0.0124615260405	-0.00956156656349	-0.0256241446871	0.0164391586399	0.0188754693237
chr19_27874000_27878200	0.0285363315985	-0.0173624549987	-0.00167628871519	0.522853743245	0.0277779777254
chr15_86043600_86044800	0.0186510423085	0.991801072158	0.00249933952279	0.0291734570148	-0.00609115559191
chr1_233856800_233857200	-7.27873158432e-05	0.976598423147	0.0305172220114	-0.0176106954014	0.0106821935808
chrX_141958200_141958400	0.0254717103307	0.0138978562246	-0.0198781870722	0.522568180653	-0.0422360852012
chr12_31469200_31469800	0.98923941116	1.00939145308	-0.0098912381361	0.0348763265075	0.00598280141606
chr7_155137000_155137200	0.00299419008545	1.01455658216	0.0178965631039	0.000395493960267	0.0227058162349
chr4_114677600_114678200	1.0083989687	0.474963484665	-0.00709933906142	-0.000581634940553	0.00608149520357
chr10_74376000_74376800	-0.0224801620145	-0.0197851166565	0.0164266624188	0.474314682789	0.0446461106442
chr12_133516400_133518600	-0.01045682145	0.0159332210214	-0.0225433844832	0.497727777063	-0.0396055163448
chr9_108294000_108294200	0.0143952188335	1.00486225843	0.0543179494935	-0.00764962380313	-0.0175044506918
